Rooms,Price,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Suburb,zipcode,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
4,1105000.0,2.0,1.0,207.0,,2007.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1303000.0,2.0,2.0,334.0,,2006.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1375000.0,3.0,2.0,338.0,194.0,2012.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1300000.0,2.0,2.0,352.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1286000.0,1.0,2.0,614.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1920000.0,2.0,2.0,650.0,,1996.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,1968500.0,2.0,2.0,674.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,845000.0,1.0,2.0,242.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
4,1107000.0,2.0,2.0,478.0,,,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
3,641500.0,1.0,1.0,681.0,,1960.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,725000.0,1.0,1.0,0.0,115.0,2006.0,Southern Metropolitan,Bentleigh,3204.0,139.0,757.5714285714286,2936.0
2,780000.0,1.0,1.0,171.0,80.0,2014.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,572000.0,1.0,1.0,0.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,910000.0,1.0,2.0,414.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,1760000.0,1.0,2.0,689.0,152.0,1920.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
5,1726000.0,2.0,2.0,631.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,990000.0,1.0,1.0,257.0,,,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
2,646500.0,1.0,1.0,156.0,,1980.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,2080000.0,2.0,2.0,693.0,158.0,1925.0,Eastern Metropolitan,Box Hill,3128.0,75.42857142857143,464.2857142857143,1515.0
3,2575000.0,2.0,2.0,517.0,195.0,1920.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,2900000.0,4.0,2.0,473.0,292.0,2013.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
5,5800000.0,4.0,4.0,1276.0,,1880.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,2140000.0,2.0,2.0,393.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,2225000.0,2.0,2.0,0.0,167.0,1980.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,975000.0,1.0,1.0,444.0,182.0,1915.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,4225000.0,2.0,2.0,920.0,333.0,1990.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,2100000.0,2.0,4.0,0.0,145.0,1970.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1392000.0,2.0,1.0,188.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,2445000.0,3.0,2.0,440.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,520000.0,1.0,1.0,1647.0,73.0,2004.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,2000000.0,2.0,2.0,286.0,283.0,1999.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,1350000.0,1.0,1.0,873.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1900000.0,2.0,3.0,503.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,1002500.0,1.0,1.0,118.0,,1975.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,2415000.0,3.0,2.0,402.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,1055000.0,1.0,2.0,211.0,,1970.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1990000.0,2.0,2.0,0.0,189.0,1935.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,3025000.0,2.0,4.0,649.0,195.0,1967.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1502000.0,1.0,1.0,431.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1221000.0,2.0,2.0,0.0,109.0,1975.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
4,2550000.0,3.0,2.0,263.0,,2005.0,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
2,1470000.0,1.0,1.0,238.0,,,Southern Metropolitan,Brighton,3186.0,178.72727272727272,1077.5454545454545,3691.3636363636365
3,1652000.0,1.0,2.0,506.0,196.8,1921.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,735000.0,1.0,2.0,173.0,77.0,1970.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1210000.0,1.0,0.0,282.0,112.0,1900.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
1,412000.0,1.0,1.0,85.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
1,528000.0,1.0,1.0,0.0,58.0,2010.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1115000.0,1.0,1.0,249.0,116.0,1925.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1300000.0,2.0,3.0,299.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,320000.0,1.0,1.0,638.0,48.0,1970.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1500000.0,2.0,1.0,459.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1260000.0,2.0,1.0,192.0,120.0,1910.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1210000.0,2.0,1.0,373.0,200.0,2009.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1200000.0,1.0,1.0,318.0,,1927.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
1,315000.0,1.0,1.0,1403.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,830000.0,1.0,1.0,153.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1385000.0,2.0,4.0,650.0,173.45,1950.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,981000.0,2.0,1.0,122.0,140.0,2012.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
1,418000.0,1.0,1.0,0.0,51.0,1970.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,585000.0,1.0,1.0,430.0,258.0,2006.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1900000.0,3.0,2.0,0.0,212.0,2012.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1450000.0,1.0,2.0,304.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
1,1200000.0,1.0,0.0,225.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,600000.0,1.0,1.0,109.0,,2011.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1075000.0,1.0,0.0,222.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,884000.0,1.0,0.0,148.0,75.0,1890.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,957000.0,1.0,2.0,80.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,480000.0,1.0,1.0,557.0,57.0,1960.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1650000.0,2.0,4.0,670.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
3,1440000.0,1.0,1.0,408.0,,,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
2,955000.0,1.0,0.0,1328.0,,1880.0,Northern Metropolitan,Brunswick,3056.0,104.45454545454545,615.8409090909091,2259.590909090909
4,1310000.0,1.0,2.0,449.0,159.0,1930.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,1283000.0,1.0,1.0,263.0,109.0,1910.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,1025000.0,1.0,0.0,121.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,1015000.0,1.0,0.0,137.0,67.0,1890.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,500000.0,1.0,1.0,1556.0,,2013.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,550000.0,1.0,1.0,1611.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,460000.0,1.0,1.0,0.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
1,1185000.0,1.0,0.0,365.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,435000.0,1.0,1.0,0.0,70.0,2011.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,690000.0,1.0,1.0,3886.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
1,385000.0,1.0,1.0,0.0,,,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,632000.0,1.0,2.0,65.0,,1960.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,835000.0,1.0,2.0,0.0,96.0,2005.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
3,1500000.0,1.0,3.0,446.0,125.0,1940.0,Northern Metropolitan,Brunswick East,3057.0,105.92307692307692,653.0769230769231,2388.846153846154
2,407500.0,1.0,1.0,1097.0,67.0,1970.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,670000.0,1.0,2.0,176.0,,2000.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
2,825000.0,1.0,0.0,207.0,77.0,1950.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,645000.0,3.0,1.0,131.0,109.0,2008.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1222000.0,1.0,1.0,380.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1060000.0,1.0,2.0,465.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1220000.0,1.0,1.0,335.0,113.0,1940.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1097000.0,1.0,1.0,372.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1100000.0,2.0,1.0,169.0,139.0,1900.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1270000.0,1.0,1.0,526.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,670000.0,1.0,2.0,109.0,104.0,2010.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
2,640000.0,1.0,1.0,559.0,57.0,1970.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1200000.0,1.0,2.0,683.0,,,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
2,545000.0,1.0,1.0,0.0,59.0,1970.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
4,1205000.0,2.0,2.0,518.0,160.0,1980.0,Northern Metropolitan,Brunswick West,3055.0,93.6923076923077,532.3076923076923,1728.3846153846155
3,1930000.0,1.0,2.0,643.0,116.0,1920.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,2570000.0,2.0,1.0,766.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,2216000.0,2.0,0.0,670.0,176.0,1930.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,2110000.0,1.0,3.0,572.0,150.0,1910.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,855000.0,1.0,2.0,239.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,771000.0,1.0,1.0,512.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,2513000.0,2.0,3.0,696.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,1900000.0,1.0,3.0,633.0,134.3,1960.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,1620000.0,2.0,2.0,575.0,155.0,2000.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,3550000.0,2.0,1.0,790.0,251.0,1890.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,1980000.0,3.0,2.0,728.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,1861000.0,2.0,2.0,324.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
2,1402000.0,1.0,0.0,429.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,1905000.0,1.0,2.0,400.0,145.0,1890.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,5020000.0,4.0,3.0,892.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,2990000.0,2.0,2.0,742.0,280.0,1997.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,1855000.0,1.0,1.0,500.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,1500000.0,2.0,2.0,468.0,,,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
3,835000.0,1.0,1.0,112.0,85.0,1960.0,Southern Metropolitan,Camberwell,3124.0,93.0,633.1666666666666,2433.0
4,3450000.0,2.0,1.0,515.0,203.0,1905.0,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
2,1290000.0,1.0,0.0,119.0,76.77,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
3,1614500.0,1.0,0.0,167.0,,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
4,1550000.0,1.0,0.0,202.0,,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
1,595000.0,1.0,0.0,0.0,,1940.0,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
3,1300000.0,1.0,0.0,223.0,,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
5,2450000.0,3.0,2.0,268.0,,,Northern Metropolitan,Carlton North,3054.0,89.125,474.75,1752.25
4,1201000.0,2.0,2.0,273.0,,2000.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,635000.0,1.0,1.0,0.0,73.0,1980.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,1424000.0,1.0,1.0,575.0,,,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
1,285000.0,1.0,1.0,0.0,,,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
1,305000.0,1.0,1.0,0.0,46.0,1960.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,1105000.0,2.0,2.0,271.0,,1997.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,1200000.0,2.0,2.0,515.0,156.0,1930.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,945000.0,1.0,2.0,1103.0,100.0,1987.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,603000.0,1.0,1.0,2.0,,,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,1390000.0,2.0,2.0,585.0,,,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
4,1667000.0,2.0,2.0,615.0,193.0,1920.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
1,330000.0,1.0,1.0,0.0,46.0,1960.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
3,577000.0,1.0,1.0,0.0,84.0,1965.0,Southern Metropolitan,Carnegie,3163.0,101.6,567.0,1984.2666666666667
2,535000.0,1.0,1.0,0.0,,,Southern Metropolitan,Caulfield,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
1,305000.0,1.0,1.0,750.0,43.0,1965.0,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
2,550000.0,1.0,1.0,0.0,,,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
2,655000.0,1.0,1.0,0.0,,,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
4,1300000.0,1.0,1.0,443.0,,,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
4,1700000.0,2.0,2.0,644.0,,,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
2,575000.0,1.0,1.0,0.0,,1970.0,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
2,742500.0,2.0,1.0,0.0,85.0,2011.0,Southern Metropolitan,Caulfield North,3161.0,185.6,930.1,3412.8
3,1000000.0,2.0,2.0,265.0,,,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
2,1104000.0,1.0,1.0,534.0,,,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
2,630000.0,1.0,1.0,0.0,71.0,2003.0,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
3,1350000.0,2.0,1.0,305.0,129.0,1925.0,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
2,997000.0,1.0,2.0,311.0,,,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
2,490000.0,1.0,1.0,0.0,61.0,1960.0,Southern Metropolitan,Caulfield South,3162.0,184.58333333333334,1237.1666666666667,4314.416666666667
4,1825000.0,1.0,2.0,306.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1500000.0,1.0,1.0,230.0,127.0,1900.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,641000.0,1.0,1.0,72.0,90.0,1980.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1250000.0,1.0,0.0,158.0,95.0,1890.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1652500.0,1.0,0.0,276.0,170.0,1904.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1250000.0,1.0,1.0,168.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
3,1660000.0,1.0,2.0,290.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
1,465000.0,1.0,1.0,0.0,45.0,1970.0,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,700000.0,1.0,0.0,194.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1000000.0,1.0,0.0,193.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,712000.0,1.0,1.0,36.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,1650000.0,1.0,1.0,118.0,,,Northern Metropolitan,Clifton Hill,3068.0,126.68571428571428,769.1428571428571,2863.6
2,495000.0,1.0,0.0,388.0,69.0,1960.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,930000.0,1.0,0.0,275.0,106.2,1920.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,781000.0,1.0,1.0,0.0,112.9,2014.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,995000.0,1.0,1.0,415.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,677776.0,1.0,2.0,0.0,64.0,1980.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,790000.0,1.0,1.0,399.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,680000.0,2.0,1.0,3747.0,143.0,2006.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1180000.0,2.0,2.0,588.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,940500.0,1.0,3.0,480.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,824000.0,1.0,2.0,120.0,113.76,1990.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,941000.0,1.0,2.0,413.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,775000.0,1.0,1.0,314.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,985000.0,1.0,2.0,391.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1020000.0,2.0,0.0,341.0,,1920.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,1500000.0,2.0,1.0,453.0,187.0,1910.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,590000.0,1.0,1.0,79.0,,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,1005000.0,2.0,1.0,172.0,135.0,1900.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
4,901000.0,2.0,1.0,398.0,123.0,1950.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,990000.0,1.0,3.0,414.0,153.1,1930.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
6,1455000.0,3.0,4.0,768.0,285.0,1997.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,1250000.0,2.0,2.0,500.0,148.0,1900.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
3,710000.0,1.0,1.0,160.0,120.0,,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
5,1790000.0,3.0,2.0,635.0,108.0,1920.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
2,650000.0,1.0,1.0,136.0,81.0,1975.0,Northern Metropolitan,Coburg,3058.0,185.25,1091.5833333333333,3624.1666666666665
